source,slug,status,severity,score,summary,issues
static,alarm-habit,,Pass,90,cards=14; paragraphs=16; faq=true,
data/quiz-wave4-200.json,wellness-health-info-wave4,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave4-200.json,wellness-routine-break-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,wellness-body-signal-wave4,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave4-200.json,wellness-warmup-style-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,wellness-recovery-day-wave4,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave4-200.json,wellness-cafeteria-pick-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,wellness-late-night-snack-wave4,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave4-200.json,learn-study-start-wave4,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave4-200.json,learn-note-style-wave4,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave4-200.json,learn-lecture-speed-wave4,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave4-200.json,learn-review-cycle-wave4,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave4-200.json,learn-exam-plan-wave4,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave4-200.json,learn-question-mark-wave4,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave4-200.json,learn-study-place-wave4,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave4-200.json,learn-flashcard-use-wave4,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave4-200.json,learn-deadline-study-wave4,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave4-200.json,learn-group-study-wave4,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave4-200.json,learn-concept-map-wave4,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave4-200.json,learn-break-timer-wave4,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave4-200.json,learn-reading-highlight-wave4,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave4-200.json,learn-skill-practice-wave4,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave4-200.json,learn-online-course-wave4,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave4-200.json,learn-learning-goal-wave4,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave4-200.json,learn-teacher-feedback-wave4,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave4-200.json,learn-resource-save-wave4,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave4-200.json,learn-study-finish-wave4,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave4-200.json,season-spring-cleaning-wave4,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave4-200.json,season-summer-heat-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,season-autumn-walk-wave4,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave4-200.json,season-winter-layering-wave4,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave4-200.json,season-rainy-day-wave4,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave4-200.json,season-snow-plan-wave4,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave4-200.json,season-flower-view-wave4,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave4-200.json,season-holiday-reset-wave4,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave4-200.json,season-season-menu-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,season-sunny-picnic-wave4,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave4-200.json,season-cold-morning-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,life-furniture-layout-wave5,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave5-300.json,life-laundry-drying-wave5,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave5-300.json,life-vacuum-route-wave5,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave5-300.json,life-recycle-sort-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,life-candle-light-wave5,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave5-300.json,life-slipper-pair-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,life-laundromat-visit-wave5,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave5-300.json,life-water-filter-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,life-spice-shelf-wave5,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave5-300.json,life-container-choice-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,life-foodscrap-bin-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,life-mail-sort-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,life-paperbag-keep-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,life-balcony-use-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,life-cup-wash-wave5,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave5-300.json,life-socks-fold-wave5,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave5-300.json,life-frame-spot-wave5,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave5-300.json,life-rug-care-wave5,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave5-300.json,life-bin-position-wave5,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave5-300.json,life-dryrack-use-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,life-curtain-open-wave5,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave5-300.json,life-appliance-spot-wave5,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave5-300.json,life-mug-pick-wave5,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave5-300.json,life-humidifier-care-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,life-diffuser-spot-wave5,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave5-300.json,tech-note-app-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,tech-shortcut-key-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,tech-bg-app-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,tech-watch-notify-wave5,source-json,Pass,90,results=16; avgSummary=177; thinRows=0,
data/quiz-wave5-300.json,tech-ai-assistant-wave5,source-json,Pass,90,results=16; avgSummary=183; thinRows=0,
data/quiz-wave5-300.json,tech-family-calendar-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,tech-widget-layout-wave5,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave5-300.json,tech-location-share-wave5,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave5-300.json,tech-multi-device-wave5,source-json,Pass,90,results=16; avgSummary=181; thinRows=0,
data/quiz-wave5-300.json,tech-digital-minimal-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,tech-video-call-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,tech-ott-watch-wave5,source-json,Pass,90,results=16; avgSummary=179; thinRows=0,
data/quiz-wave5-300.json,tech-folder-color-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,tech-emoji-use-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,tech-wifi-manage-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,tech-qr-pay-wave5,source-json,Pass,90,results=16; avgSummary=177; thinRows=0,
data/quiz-wave5-300.json,tech-music-mode-wave5,source-json,Pass,90,results=16; avgSummary=177; thinRows=0,
data/quiz-wave5-300.json,tech-card-register-wave5,source-json,Pass,90,results=16; avgSummary=179; thinRows=0,
data/quiz-wave5-300.json,tech-digital-id-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,tech-email-reply-wave5,source-json,Pass,90,results=16; avgSummary=177; thinRows=0,
data/quiz-wave5-300.json,tech-voice-memo-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,tech-autocomplete-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,tech-clipboard-use-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,tech-night-mode-wave5,source-json,Pass,90,results=16; avgSummary=177; thinRows=0,
data/quiz-wave5-300.json,tech-security-alert-wave5,source-json,Pass,90,results=16; avgSummary=177; thinRows=0,
data/quiz-wave5-300.json,bond-shared-meal-wave5,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave5-300.json,bond-new-family-wave5,source-json,Pass,90,results=16; avgSummary=176; thinRows=0,
data/quiz-wave5-300.json,bond-club-greet-wave5,source-json,Pass,90,results=16; avgSummary=177; thinRows=0,
data/quiz-wave5-300.json,bond-friend-distance-wave5,source-json,Pass,90,results=16; avgSummary=178; thinRows=0,
data/quiz-wave5-300.json,bond-wellbeing-card-wave5,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave5-300.json,bond-holiday-message-wave5,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave5-300.json,bond-friend-wedding-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,bond-relative-meet-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,bond-partner-promise-wave5,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave5-300.json,bond-friend-quarrel-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,bond-new-colleague-wave5,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave5-300.json,bond-inlaw-title-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,bond-cousin-call-wave5,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave5-300.json,bond-old-classmate-wave5,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave5-300.json,bond-parent-meet-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,bond-junior-care-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,bond-senior-care-wave5,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave5-300.json,bond-parent-check-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,bond-sibling-tone-wave5,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave5-300.json,bond-friend-parent-wave5,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave5-300.json,bond-greet-length-wave5,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave5-300.json,bond-soft-refusal-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,bond-kind-thanks-wave5,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave5-300.json,bond-secret-share-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,bond-reconcile-step-wave5,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave5-300.json,career-commute-route-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,career-business-trip-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,career-desk-tidy-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,career-lunch-pick-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,career-after-party-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,career-leave-apply-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,career-approval-hold-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,career-hr-review-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,career-new-mentor-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,career-progress-share-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,career-workshop-join-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,career-lunch-invite-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,career-schedule-change-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,career-next-week-plan-wave5,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave5-300.json,career-overtime-call-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,career-meeting-seat-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,career-external-meet-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,career-off-time-protect-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,career-rest-timing-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,career-mail-tone-wave5,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave5-300.json,career-slack-reply-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,career-title-call-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,career-board-use-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,career-company-event-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,career-first-greet-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,buy-first-try-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,buy-subscribe-set-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,buy-color-pick-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,buy-size-compare-wave5,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave5-300.json,buy-review-write-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,buy-label-check-wave5,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave5-300.json,buy-eco-tag-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,buy-after-ad-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,buy-installment-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,buy-new-card-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,buy-points-use-wave5,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave5-300.json,buy-membership-join-wave5,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave5-300.json,buy-new-launch-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,buy-luxury-review-wave5,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave5-300.json,buy-store-staff-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,buy-demo-try-wave5,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave5-300.json,buy-gift-receipt-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,buy-store-loop-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,buy-friend-recommend-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,buy-regular-shop-wave5,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave5-300.json,buy-visit-count-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,buy-item-dispose-wave5,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave5-300.json,buy-vintage-pick-wave5,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave5-300.json,buy-collection-start-wave5,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave5-300.json,buy-after-impulse-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,hobby-museum-night-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,hobby-camping-prep-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,hobby-hiking-route-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,hobby-cycle-ride-wave5,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave5-300.json,hobby-class-signup-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,hobby-writing-start-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,hobby-drawing-time-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,hobby-embroidery-set-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,hobby-pottery-class-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,hobby-baking-try-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,hobby-photo-edit-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,hobby-video-cut-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,hobby-board-game-wave5,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave5-300.json,hobby-card-game-wave5,source-json,Pass,90,results=16; avgSummary=159; thinRows=0,
data/quiz-wave5-300.json,hobby-karaoke-pick-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,hobby-dance-class-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,hobby-yoga-flow-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,hobby-meditation-min-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,hobby-garden-care-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,hobby-craft-kit-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,hobby-coloring-set-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,hobby-interior-shift-wave5,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave5-300.json,hobby-bookshelf-tidy-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,hobby-poem-read-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,hobby-radio-listen-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,mood-anger-signal-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,mood-lonely-time-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,mood-jealous-hold-wave5,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave5-300.json,mood-envy-deal-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,mood-self-boast-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,mood-compliment-give-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,mood-warm-words-wave5,source-json,Pass,90,results=16; avgSummary=181; thinRows=0,
data/quiz-wave5-300.json,mood-self-accept-wave5,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave5-300.json,mood-thanks-diary-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,mood-anger-diary-wave5,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave5-300.json,mood-name-feel-wave5,source-json,Pass,90,results=16; avgSummary=177; thinRows=0,
data/quiz-wave5-300.json,mood-heart-empty-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,mood-comfort-food-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,mood-comfort-music-wave5,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave5-300.json,mood-share-with-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,mood-heart-alarm-wave5,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave5-300.json,mood-burden-sign-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,mood-refusal-feel-wave5,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave5-300.json,mood-ignored-feel-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,mood-new-start-wave5,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave5-300.json,mood-regret-sort-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,mood-longing-hold-wave5,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave5-300.json,mood-fear-signal-wave5,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave5-300.json,mood-thrill-show-wave5,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave5-300.json,mood-relief-feel-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,trip-flight-when-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,trip-window-aisle-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,trip-bag-weight-wave5,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave5-300.json,trip-currency-when-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,trip-passport-keep-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,trip-visa-check-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,trip-alarm-set-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,trip-jetlag-step-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,trip-local-sim-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,trip-hotel-room-wave5,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave5-300.json,trip-guesthouse-stay-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,trip-korean-food-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,trip-street-food-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,trip-site-line-wave5,source-json,Pass,90,results=16; avgSummary=158; thinRows=0,
data/quiz-wave5-300.json,trip-guide-tour-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,trip-free-time-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,trip-travel-insurance-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,trip-luggage-color-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,trip-extra-bag-wave5,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave5-300.json,trip-travel-diary-wave5,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave5-300.json,trip-scenery-shot-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,trip-selfie-pose-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,trip-fellow-meal-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,trip-after-sns-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,trip-camera-pack-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,vital-foot-massage-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,vital-wrist-care-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,vital-neck-posture-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,vital-shoulder-rotate-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,vital-core-work-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,vital-protein-take-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,vital-vitamin-pick-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,vital-supplement-start-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
